Name, n, |M|, distribution
TT_25_0.50_36, 25, 10, -2.956,-34,0,-70.064,-0.49,-1,-23.269,-11.285,0,-0.51,-97,-35.779,-30.667,0,-8,0,0,-7,-63.936,-4.044,0,0,-57,0,0,
TT_25_0.50_37, 25, 12, -0.334,-11.568,0,0,-0.336,-3.28,-73.11,-15.152,0,-7,0,-6,0,0,-63.153,0,-2,0,-0.33,-62.12,-62.072,0,0,-52.775,-89.77,
TT_25_0.50_38, 25, 12, -2.91,0,-1,-10,-67.67,0,-52.74,-66.23,-85.518,-5,0,-22.856,0,-4,-6.144,-58.482,-107.52,0,-0.348,-2.742,-122.84,0,0,-1,-1,
TT_25_0.50_39, 25, 9, -55.41,-5,-89.221,0,-81.73,-54.889,-20.048,0,0,0,0,0,-9,-87.797,0,-18,-40.635,0,-85.2,0,-1,0,0,-59.07,0,
TT_25_0.50_40, 25, 10, 0,0,0,-44.099,-56.93,-60.87,-18,-3,0,-17.968,0,0,0,0,-113.51,-96.56,-19.218,0,-7,-58.874,0,-64.027,-53.944,0,0,
TT_25_0.50_41, 25, 3, 0,0,0,0,0,0,-13,0,0,0,0,-42,0,0,-1,0,-10,0,0,-4,-11,-45,-67,-73,0,
TT_25_0.50_42, 25, 6, -0.521,-10,0,0,-71.356,-1,-53,0,0,0,0,-2,0,-2,-22.644,-20,-5.479,0,0,-64.28,0,0,0,0,-45.72,
TT_25_0.50_43, 25, 11, -47.248,-0.978,-30.731,-1.022,-2,0,-15,-1,-71.383,-94.869,0,0,-2,-51.752,0,0,-38.938,-65.734,-4.331,-2,-2,-7,0,-69.014,0,
TT_25_0.50_44, 25, 15, -15,-0.716,-1.96,-69.616,0,-35.488,-2.04,-0.969,-2.984,-28.754,0,-1,-34.376,-6.047,-69,0,0,0,-64.94,-86.06,-3,-63.008,0,-9.204,-18.838,
TT_25_0.50_45, 25, 8, -86.2,-56.77,0,0,0,-53.23,0,-7,-74.7,-4,-0.521,0,0,0,-0.479,-4,-2,-87.28,0,0,0,-99.82,-45,0,0,
TT_25_0.50_46, 25, 10, -17.184,-23,0,-0.96,-90.194,-6,0,-41.816,-117.88,0,-0.346,0,-15,-4.694,-2,0,-8,0,0,-84.12,0,-82.806,0,0,0,
TT_25_0.50_47, 25, 13, -109.586,-139.18,0,-2.568,-31.967,0,-23.43,-3,-113.94,-39.016,0,0,-58.162,0,-65.88,-1,0,0,-36.863,-4,-2,-3,-21.646,-79.252,-40.51,
TT_25_0.50_48, 25, 5, -41.49,0,-87.76,0,-44.06,0,0,0,0,-76.97,-10,-53.72,0,0,0,-43,0,0,-1,0,0,0,0,-2,0,
TT_25_0.50_49, 25, 9, 0,0,0,-0.5,-8,-53.595,-3,-33.04,-13,-1,-6,-7,-35.597,0,-1,0,-39.475,-77.063,0,-27.888,-0.5,-2,-1,-48.342,-58,

